Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
,,,,,,2.2558565
,,,,,,2.2194095
,,,,,,2.216306
,,,,,,2.194329
,,,,,,2.2288445
,,,,,,2.201635
,,,,,,2.1990825
,,,,,,2.1974595
,,,,,,2.171507
,,,,,,2.1730645
,,,,,,2.200722
,,,,,,2.2059235
,,,,,,2.2474575
,,,,,,2.1996435
,,,,,,2.166662
,,,,,,2.183532
,,,,,,2.2506595
,,,,,,2.175495
,,,,,,2.2150965
,,,,,,2.2063685
,,,,,,2.1573335
,,,,,,2.2192415
,,,,,,2.1903525
,,,,,,2.133632
,,,,,,2.187179
,,,,,,2.165437
,,,,,,2.174366
,,,,,,2.16632
,,,,,,2.154581
,,,,,,2.195349
,,,,,,2.201841
,,,,,,2.2021355
,,,,,,2.12481
,,,,,,2.2121195
,,,,,,2.13472
,,,,,,2.1554355
,,,,,,2.1314025
,,,,,,2.099407
,,,,,,2.211017
,,,,,,2.1589145
,,,,,,2.113972
,,,,,,2.164504
,,,,,,2.167895
,,,,,,2.109033
,,,,,,2.1014675
,,,,,,2.1234145
,,,,,,2.11567
,,,,,,2.113789
,,,,,,2.173293
,,,,,,2.1130365
,,,,,,2.1257105
,,,,,,2.1799895
,,,,,,2.1667105
,,,,,,2.149265
,,,,,,2.1356075
,,,,,,2.0662775
,,,,,,2.1809335
,,,,,,2.152738
,,,,,,2.1615735
,,,,,,2.1483945
,,,,,,2.212545
,,,,,,2.144103
,,,,,,2.1161735
,,,,,,2.1361395
,,,,,,2.125438
,,,,,,2.1371995
,,,,,,2.14005
,,,,,,2.101834
,,,,,,2.181098
,,,,,,2.118664
,,,,,,2.152501
,,,,,,2.1101855
,,,,,,2.15624
,,,,,,2.1645915
,,,,,,2.157584
,,,,,,2.1030085
,,,,,,2.110692
,,,,,,2.131396
,,,,,,2.0985905
,,,,,,2.086415
,,,,,,2.0959455
,,,,,,2.1030535
,,,,,,2.127832
,,,,,,2.13076
,,,,,,2.1194505
,,,,,,2.1094715
,,,,,,2.118426
,,,,,,2.1034325
,,,,,,2.099549
,,,,,,2.1084365
,,,,,,2.1406775
,,,,,,2.1027545
480,63.01112742,74.1569968,90.50983353,114.9619407,128.9172287,3.7480815
481,61.74449829,71.41537034,86.11975995,114.3612485,126.1096367,21.741065
482,60.98939462,70.26164913,90.31071466,119.5344061,139.7477957,21.946855
483,62.76743238,71.21599551,87.16833993,106.2938957,123.4877491,22.001845
484,60.61483515,71.22563683,90.09912081,116.0401113,154.4267438,21.693375
485,60.5507969,69.89056011,89.65684374,116.0810494,124.793448,21.732855
486,57.81646154,67.561979,85.10816376,107.2792617,123.4684746,21.819265
487,63.04926661,72.02703943,88.86476782,105.3402548,115.7484876,21.85545
488,62.77936836,70.78093836,88.76808893,127.3297734,132.1230614,21.99593
489,59.77241028,69.51386735,87.88490987,108.8007914,117.1596514,21.836455
490,64.18235884,74.08983586,89.81756293,116.2937738,124.4684235,22.047015
491,59.52828309,70.07099546,88.4039478,105.1402342,112.641298,22.04682
492,57.47543865,67.93178228,84.44021554,113.8487941,119.7107931,22.06454
493,59.94528401,74.35595463,93.67838053,120.2990382,134.091276,22.027665
494,59.09279022,69.16915977,83.74792499,105.8200121,126.087181,22.12628
495,57.8302642,67.50626517,85.79009531,109.4522861,118.9648107,21.88667
496,57.41901531,70.91790685,88.02281075,104.1241461,112.9621907,21.814055
497,62.27104867,71.79384302,92.12055083,113.9655696,130.6992672,21.872615
498,61.55104429,72.71375777,89.36284397,115.6750465,125.9328378,21.81719
499,59.32346717,71.28187943,91.57203149,128.6523701,145.8377482,21.717705
500,62.72185851,72.14195275,88.21056185,114.5419655,126.463656,21.91096
501,63.89776637,71.87011996,91.73340452,115.8847163,132.1305321,21.93474
502,61.1365292,71.93767618,88.9365136,108.3246702,130.4636295,22.04288
503,63.20057103,72.87055761,91.60086565,114.1701487,123.909215,21.91978
504,59.92042696,69.55894032,86.22037014,114.5320683,125.0108248,21.885885
505,61.14423102,71.47420814,93.05275448,118.9386923,130.1033701,22.234615
506,60.07619163,73.23182541,95.49963087,113.4926349,129.0581481,21.956345
507,61.59599568,71.97586834,90.78679004,116.7803901,129.6490179,22.11539
508,61.67776923,70.25292647,89.72708961,124.3580143,138.8064538,21.840255
509,62.02093907,70.85569257,87.20059261,116.1554246,127.6695225,21.93022
510,61.32449037,70.89217385,89.34682417,112.5889246,128.6348895,21.893245
511,63.7870802,72.60306164,88.47918511,108.3424822,121.9985773,21.936535
512,59.92498776,72.51981726,92.03281309,118.0169196,131.469751,21.869495
513,57.26174965,69.40897621,91.07915185,123.9270986,136.8569238,21.88257
514,59.31692419,67.9242293,90.21724167,105.7741176,122.3824248,21.80794
515,58.2140769,70.52176106,90.57261996,117.7236689,129.684262,21.736635
516,61.09315882,70.05612648,90.42501583,122.2609937,135.4723516,21.838995
517,61.37992654,74.66933971,92.6265582,129.7576241,143.5632173,22.042105
518,60.33606512,72.16729008,89.62135203,111.4818596,122.8714321,21.85291
519,63.9189039,74.08636944,92.60262157,111.9770505,120.3195113,21.871595
520,63.93337337,72.6635428,87.16358792,110.6889308,127.9200425,21.910715
