Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
191,91.20177961,113.2580003,143.2116262,173.9538448,198.3015254,838.4296914
192,89.30100616,109.8624495,140.2115645,178.0970268,206.1992525,841.308031
193,95.30200532,114.9735379,147.3340457,184.7051789,201.9875785,840.981473
194,96.34418718,115.1262765,137.5565863,182.7412079,207.104137,838.3585827
195,90.37312107,106.2393427,138.6637057,177.5035447,217.2209533,837.6718239
196,95.90663785,112.2036707,150.8978636,186.5958259,198.4526968,843.3801241
197,94.7628712,114.6441025,146.2538871,175.7443085,189.7605538,844.6949753
198,93.68711673,112.3745964,144.9851899,188.340913,195.6890201,833.4874609
199,95.13918896,116.9154259,155.3449461,187.4671341,198.5434995,847.2860995
200,93.33829155,111.197549,157.8047458,194.0592187,216.3256769,836.5094777
201,90.25915806,112.6528845,151.1074668,190.4764406,200.0227372,842.6822437
202,93.48601483,107.540997,142.4777397,180.2934752,200.3290297,852.4936497
203,93.17021497,112.7637023,146.7052195,182.9155502,195.2712051,841.6135275
204,92.73700377,113.2740198,143.4705455,182.9161314,214.0423052,841.1715134
205,94.34638559,114.4064548,145.6189918,176.4916249,197.1329899,847.4568856
206,93.67938655,110.6487735,141.9007898,179.1153053,220.3170646,848.6449505
207,93.81543523,106.4619835,135.7594404,163.0836684,192.1179128,850.1615892
208,93.84167161,108.7025857,149.1063451,196.2193853,222.9201997,840.2502278
209,91.66103681,110.1663507,136.7181862,177.2523767,205.1007074,841.3304132
210,96.4582901,113.4827304,141.7840138,171.84442,181.6764237,851.6408315
211,91.95116774,109.2898859,142.8483974,187.671181,212.3726866,841.808225
212,96.45579665,113.6648409,155.0233627,196.66022,222.612824,846.4339765
213,94.38485018,112.0397864,145.7659196,181.1880537,195.0622466,853.8796096
214,97.03275835,113.4884263,149.7617996,200.0721942,217.4848767,844.1612775
215,94.90920212,111.1709228,141.2515827,177.5123597,193.1972231,866.6027895
216,94.91321391,110.6150937,147.7978061,187.1920781,215.4405816,843.5108029
217,96.44572559,116.6211676,151.6662612,190.7125884,218.3862068,851.0996962
218,97.4484156,112.833674,140.9404016,180.4158869,194.3675183,858.9384084
219,93.03224781,108.1922067,137.032434,200.7739117,213.5509215,852.2397992
220,92.6328576,113.1373257,138.3140699,181.5004834,205.2182548,849.3095356
221,93.62858899,110.8990412,147.3067991,203.6426913,223.6740596,859.6301719
222,93.8952374,115.6265387,148.094842,190.2163587,218.0254994,853.7572025
223,93.13463086,111.9626254,139.1334809,199.1130378,223.4643909,848.5563948
224,92.8627139,114.5411833,148.9940186,203.4737676,220.3164469,846.6021907
225,90.94474199,105.289363,143.2550504,172.1592006,189.6859146,847.1392944
226,98.08613892,115.0653271,152.3352783,191.794915,206.6478588,850.8110907
227,94.40513796,116.3907497,145.1402698,175.1590797,205.3658999,860.4521972
228,96.88384406,116.4879927,144.7006871,187.1067848,202.3762303,853.4499683
229,92.89526851,110.9987046,141.9480666,187.0031044,220.7660561,855.696323
230,93.03622647,109.4034982,135.5823915,164.7055394,195.7378882,871.2104684
231,94.69143686,117.7246871,143.7636413,178.2834332,195.1439598,852.1101631
232,98.30440815,115.2568681,146.3446292,194.1800239,213.9390459,850.0079026
233,92.34611501,109.8185693,145.5174893,189.2173311,209.7956731,853.6361161
234,93.0834009,114.7541306,144.3953594,187.1646862,201.6487799,860.5878112
235,94.36044553,112.1111407,141.0948595,201.3983187,215.6722758,846.5981591
236,93.53977258,110.8402415,145.1690898,185.0079028,207.0479709,852.0042993
237,99.99202426,113.3735308,141.6872191,183.8176177,210.9049347,851.2227289
238,95.50060997,117.6432229,148.3943726,186.3197092,218.2657338,854.5751267
239,95.78840649,114.7798205,151.0780053,190.0632969,198.5419757,853.8267125
240,94.21548832,121.2711421,154.1789219,189.7735491,221.6436003,855.0869288
241,95.31711502,113.2924453,149.9967586,204.3270981,222.9696252,867.6886052
242,94.49037977,114.717166,141.1243432,177.2790084,189.3808781,849.4505714
243,92.98085851,108.1445121,138.8756911,179.7313983,203.1393286,861.29584
244,95.02761411,112.4241252,146.0072705,185.2751619,200.1931857,864.37131
245,93.15214872,109.011836,140.2501379,164.7011765,189.6793896,856.2845861
246,96.56172127,111.9811816,140.9809238,171.1843628,197.8883018,854.1573021
247,94.4678224,115.6113119,144.2356775,171.7420095,236.8967412,859.0804868
248,93.30210265,110.0740031,136.3657028,165.1494103,179.0767353,866.3271129
249,98.71396991,115.4999886,144.3030166,187.1196297,260.6982979,864.2557844
250,101.2124273,116.3699879,155.1229271,193.5114147,200.0856503,861.639428
251,99.32780409,115.9507786,151.734198,202.6626219,225.1745407,854.4259582
252,96.52702931,113.7733824,149.7154304,179.5494406,210.5478252,851.5094576
253,93.98719228,108.0043373,139.4643891,178.5718748,199.2998737,871.8883994
254,93.1743616,111.6061151,143.9317615,179.645745,215.3589458,860.5267119
255,98.54434704,115.8104857,152.6357089,189.9137168,202.4439999,852.4586167
256,96.80270159,116.5182131,145.6069241,196.4383984,226.9282661,865.2686841
257,87.79968309,110.0217782,138.0246229,177.9749238,206.9457226,864.4819004
258,93.61229529,110.1963185,147.9253613,191.151823,206.6762308,872.6640615
259,93.17995554,113.2018064,143.7729871,183.0707793,215.6561659,851.0182305
260,90.50068667,110.1466681,132.9816988,164.7207051,180.2595093,865.6008724
261,94.71776662,112.1148569,145.6771565,190.499604,211.5425102,861.4508473
262,90.2494851,106.7768804,138.236024,179.7946554,223.9074658,854.6925291
263,95.4492643,111.0640719,147.5192764,173.3147247,195.2454546,856.4842883
264,90.73509029,109.6399485,141.8832918,180.613814,198.0949607,850.9776366
265,92.84958351,113.9304932,149.221791,192.6836521,227.6130187,859.1390143
266,90.83935754,108.8699396,138.9413834,176.7727039,198.7672507,864.836749
267,94.86231859,116.1216124,146.8023009,174.98518,192.9337269,863.3877435
268,88.72340362,109.268663,138.816389,184.3579733,200.4768103,852.2745542
269,95.59939868,112.0910436,143.7971725,181.3464661,193.8858811,862.7674363
270,94.91188003,114.1223677,150.8702375,190.3907075,199.6723879,866.1285228
271,94.35973185,114.5187567,141.0198271,186.0354423,210.8770835,871.7200462
272,97.68782353,113.7541697,144.3056126,184.5542643,201.3843493,866.5729697
273,97.47715075,113.8224411,146.1769212,180.9923909,205.171194,864.3134777
274,93.18794481,110.9577505,141.3516213,184.9447986,211.8413641,863.7768605
275,93.46765197,109.0520901,139.0717076,183.3772444,207.9383914,861.4457731
276,87.70656022,104.068075,131.0816782,163.201291,179.4369837,862.6621286
277,93.73164188,112.821963,147.4646751,183.0070196,205.5393945,872.6313918
278,97.32058735,112.5864147,147.1744322,185.3174801,222.9400881,877.0322785
279,94.68096628,110.4710622,139.6661839,179.5488225,220.7190503,859.8354349
280,94.54204467,113.4646678,140.8522524,181.782902,215.5462804,872.7599853
281,96.33990908,115.3484112,147.7210448,182.009176,198.8664256,868.2098607
282,101.0477334,117.4056254,149.3123866,191.0372803,228.8824783,874.6676178
283,93.21439122,111.127407,145.4807667,194.3926427,213.7407102,861.1336037
284,95.06242571,116.6659545,145.837766,183.4217804,225.797122,862.4898133
285,95.00683199,116.4041456,143.1262106,194.9246299,207.7146352,874.3657358
286,94.31264947,111.3350459,143.6294511,173.9822548,189.2757227,871.3237697
287,97.10927497,115.6804414,147.6845368,181.499955,197.0819746,850.2418733
288,94.84609792,112.2046205,139.9445332,177.5274529,217.6176846,854.0763924
289,97.00021153,110.6893917,143.707094,169.0477239,198.7790147,866.0008329
290,94.49591333,113.3294139,148.1630365,191.7693405,213.3536775,871.0181342
291,95.2592885,111.7485363,138.2711021,162.9145293,210.5841652,869.7180887
292,96.6013674,118.3025634,154.3817446,195.0062025,206.4101885,864.9824419
293,90.62829455,109.9374291,141.1826963,185.8792969,197.571174,856.9189344
294,93.26778543,108.4666132,145.0307783,193.7673898,205.2044069,866.477741
295,93.4563407,112.5748706,141.3243066,185.5368278,201.0401576,870.74211
296,96.57431157,113.2844312,148.2610913,192.2262855,210.6402803,868.7249298
297,93.4870047,110.7287965,143.9768747,176.3437,190.6309857,869.7460317
298,96.44582385,112.621089,150.7737038,195.3989378,212.779909,883.733112
299,101.5542353,113.5385211,140.3069736,173.4735303,215.5226083,873.4552939
300,96.63315956,113.3659195,144.330507,176.3075305,191.5169347,868.2948019
