Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
265,96.60476577,114.2228634,147.3096463,179.4487635,186.2915373,617.8777284
266,92.84095299,112.2869691,142.4414183,181.967874,197.5606199,620.9887875
267,98.24195742,114.3914929,148.5427755,182.8135314,202.4095749,634.6787125
268,95.11183554,109.5814927,142.346716,168.5478324,189.3637771,619.4181395
269,85.07496332,108.3001799,134.2543078,176.702017,187.7909486,628.6949441
270,91.80080661,114.3392903,139.0267116,179.0884202,203.053478,629.7501754
271,95.42658986,112.1326146,144.1380305,193.4081238,217.8793257,626.0302087
272,98.53961333,111.8611989,139.5602785,175.471188,190.3461565,624.53769
273,95.91186257,111.7658142,131.5455217,161.8783085,171.0260952,630.5250729
274,89.24013524,113.3772781,137.0766892,185.3726846,212.2796931,627.7710172
275,89.88146515,115.0097452,136.2611065,187.9815871,214.1186082,628.1246841
276,96.84263268,112.9281409,144.4225296,177.3337183,193.0811896,639.2349539
277,96.95538414,112.6944928,141.0691815,180.2451851,200.8720638,635.90612
278,107.2963445,119.7033948,151.0216885,210.0949336,222.4697619,625.413655
279,94.44723224,111.3086392,142.0127498,178.4143027,196.6261162,623.4524999
280,98.43778451,115.811972,143.3350797,170.5980264,214.5052778,635.0465594
281,96.17326449,116.1645672,146.0666008,194.2515697,211.20326,638.0704529
282,92.79264339,117.238237,146.8360695,185.6938029,197.1541965,623.2998559
283,100.4376103,113.9546644,146.8884155,188.2614343,248.5321837,627.394273
284,93.02459988,111.8724635,143.3249256,188.5917798,204.9275072,630.1456178
285,95.70500973,112.5954189,141.8969725,221.3871458,233.6984731,626.2354023
286,85.23283535,107.2351374,139.9540139,209.4616516,220.1985225,628.2129618
287,97.9969053,111.313613,143.1084122,178.9909976,194.5237261,627.7339684
288,99.09967758,115.2392593,151.6093004,231.4551324,241.15451,629.090456
289,92.31118114,110.4660012,134.1321896,167.4235135,178.5403603,625.9387336
290,99.27911552,114.4759059,144.3880597,179.6320743,196.5906038,629.4060314
291,93.8624026,109.0016111,144.5531699,193.295375,232.8593677,635.5502288
292,93.39804991,113.7772268,139.4606226,199.2076086,212.72665,632.1037145
293,102.6120178,114.9132372,144.751685,175.8679119,203.8907349,623.7671022
294,95.71432337,113.3522618,142.7356433,211.4451687,220.3569877,633.3637223
295,99.43130954,111.9647299,143.5489818,193.5648482,209.7126453,640.4833535
296,95.24794976,117.1275639,147.9380952,188.3775445,206.5351808,628.7208713
297,100.7415127,119.8271836,145.5615086,199.6265448,216.7864692,644.7347937
298,97.1912505,114.5143003,146.3278112,178.6726688,184.7678387,623.0124321
299,95.86335311,108.759444,138.513846,179.546448,196.8636177,637.3751444
300,95.96236194,117.8137865,145.0557503,180.4459016,199.2024296,640.4144691
