Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
499,70.59227289,82.27917429,105.3293594,139.3570288,148.0711436,22.10892
500,63.72467877,79.70080875,102.9024184,134.7935202,141.4650438,22.035935
501,63.59187614,79.06786821,101.1395554,135.7498979,145.0932136,21.711795
502,68.19755488,82.46084301,106.381308,137.1712556,151.8906823,21.9199
503,67.23427407,81.68276891,103.0112044,144.1818421,161.3595562,21.65946
504,66.89251,75.83297965,98.70152003,120.5729032,160.0781416,21.961675
505,67.53118734,79.90329815,107.9294176,133.005643,151.0294569,21.65066
506,61.98339724,76.48496855,100.1898124,132.1785382,146.4026408,21.39592
507,69.56875989,80.67911731,100.1156351,130.7854899,150.0016405,21.87332
508,61.38404186,75.171476,95.94288833,111.0408528,125.4618782,21.35582
509,62.63381023,77.08035479,93.40783853,114.1463176,125.367119,22.23581
510,62.58970417,76.25695912,96.36437152,123.3413766,137.80686,21.79604
511,61.71376318,75.53792281,98.95948206,128.1126447,155.4995922,21.45718
512,69.09989853,82.15898059,107.5899985,140.9429968,153.059555,21.158725
513,68.62874337,78.19077312,98.23175895,120.4510944,131.840009,21.411415
514,65.28971636,78.08305637,99.26066973,122.7235745,140.8165427,21.46122
515,65.39075693,76.5516546,99.10180487,142.8448016,169.1291565,21.60536
516,62.70763501,77.80931607,105.6501743,126.1139241,136.6421136,21.61577
517,64.89216066,79.59629049,97.9546748,118.8668249,127.7241601,22.050805
518,63.88941554,79.57517724,97.7267476,124.4584698,132.369103,21.901535
519,62.1791174,75.56910981,106.6542872,138.1934877,164.2167371,21.993075
520,59.33190692,73.95690097,92.79756346,113.4230282,123.4719466,21.600425
521,63.05184681,77.03432091,98.46916929,153.8114223,169.8203432,21.774
522,59.50762062,72.67055333,96.10112311,129.9013266,144.4207917,21.81871
523,68.03219624,78.75885309,101.0842698,129.3478742,140.4857645,22.209155
524,65.7439408,80.29043904,105.1563591,148.2056576,159.5891642,21.3999
